Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-11 16:18:13,default,op-batcher-7ddcb69467-cvxjs,10,55
2026-02-11 16:18:13,default,op-geth-75f4676cdc-ffl7k,119,438
2026-02-11 16:18:13,default,op-node-58b7579566-2kvqz,30,173
2026-02-11 16:18:13,default,validator-5c45f686bc-xh52r,42,30
2026-02-11 16:18:13,testing,contender-85bb797bc8-t27wl,42,44
2026-02-11 16:18:23,default,beacon-85cbbc7d7b-t2cbt,66,208
2026-02-11 16:18:23,default,el-584bddccc7-zndtx,7,46
2026-02-11 16:18:23,default,op-batcher-7ddcb69467-cvxjs,9,63
2026-02-11 16:18:23,default,op-geth-75f4676cdc-ffl7k,144,469
2026-02-11 16:18:23,default,op-node-58b7579566-2kvqz,28,173
2026-02-11 16:18:23,default,validator-5c45f686bc-xh52r,41,30
2026-02-11 16:18:23,testing,contender-85bb797bc8-t27wl,44,44
2026-02-11 16:18:34,default,beacon-85cbbc7d7b-t2cbt,66,208
2026-02-11 16:18:34,default,el-584bddccc7-zndtx,7,46
2026-02-11 16:18:34,default,op-batcher-7ddcb69467-cvxjs,9,63
2026-02-11 16:18:34,default,op-geth-75f4676cdc-ffl7k,144,469
2026-02-11 16:18:34,default,op-node-58b7579566-2kvqz,28,173
2026-02-11 16:18:34,default,validator-5c45f686bc-xh52r,41,30
2026-02-11 16:18:34,testing,contender-85bb797bc8-t27wl,44,44
2026-02-11 16:18:44,default,beacon-85cbbc7d7b-t2cbt,73,208
2026-02-11 16:18:44,default,el-584bddccc7-zndtx,8,44
2026-02-11 16:18:44,default,op-batcher-7ddcb69467-cvxjs,8,65
2026-02-11 16:18:44,default,op-geth-75f4676cdc-ffl7k,118,471
2026-02-11 16:18:44,default,op-node-58b7579566-2kvqz,31,174
2026-02-11 16:18:44,default,validator-5c45f686bc-xh52r,45,30
2026-02-11 16:18:44,testing,contender-85bb797bc8-t27wl,44,44
2026-02-11 16:18:54,default,beacon-85cbbc7d7b-t2cbt,90,209
2026-02-11 16:18:54,default,el-584bddccc7-zndtx,8,44
2026-02-11 16:18:54,default,op-batcher-7ddcb69467-cvxjs,10,67
2026-02-11 16:18:54,default,op-geth-75f4676cdc-ffl7k,115,472
2026-02-11 16:18:54,default,op-node-58b7579566-2kvqz,32,176
2026-02-11 16:18:54,default,validator-5c45f686bc-xh52r,36,31
2026-02-11 16:18:54,testing,contender-85bb797bc8-t27wl,44,45
2026-02-11 16:19:04,default,beacon-85cbbc7d7b-t2cbt,90,209
2026-02-11 16:19:04,default,el-584bddccc7-zndtx,8,44
2026-02-11 16:19:04,default,op-batcher-7ddcb69467-cvxjs,10,67
2026-02-11 16:19:04,default,op-geth-75f4676cdc-ffl7k,115,472
2026-02-11 16:19:04,default,op-node-58b7579566-2kvqz,32,176
2026-02-11 16:19:04,default,validator-5c45f686bc-xh52r,36,31
2026-02-11 16:19:04,testing,contender-85bb797bc8-t27wl,44,45
2026-02-11 16:19:14,default,beacon-85cbbc7d7b-t2cbt,72,209
2026-02-11 16:19:14,default,el-584bddccc7-zndtx,11,46
2026-02-11 16:19:14,default,op-batcher-7ddcb69467-cvxjs,8,68
2026-02-11 16:19:14,default,op-geth-75f4676cdc-ffl7k,115,472
2026-02-11 16:19:14,default,op-node-58b7579566-2kvqz,34,176
2026-02-11 16:19:14,default,validator-5c45f686bc-xh52r,36,31
2026-02-11 16:19:14,testing,contender-85bb797bc8-t27wl,45,45
2026-02-11 16:19:24,default,beacon-85cbbc7d7b-t2cbt,72,209
2026-02-11 16:19:24,default,el-584bddccc7-zndtx,9,46
2026-02-11 16:19:24,default,op-batcher-7ddcb69467-cvxjs,11,74
2026-02-11 16:19:24,default,op-geth-75f4676cdc-ffl7k,119,475
2026-02-11 16:19:24,default,op-node-58b7579566-2kvqz,30,176
2026-02-11 16:19:24,default,validator-5c45f686bc-xh52r,39,32
2026-02-11 16:19:24,testing,contender-85bb797bc8-t27wl,44,45
2026-02-11 16:19:34,default,beacon-85cbbc7d7b-t2cbt,72,209
2026-02-11 16:19:34,default,el-584bddccc7-zndtx,9,46
2026-02-11 16:19:34,default,op-batcher-7ddcb69467-cvxjs,11,74
2026-02-11 16:19:34,default,op-geth-75f4676cdc-ffl7k,119,475
2026-02-11 16:19:34,default,op-node-58b7579566-2kvqz,30,176
2026-02-11 16:19:34,default,validator-5c45f686bc-xh52r,39,32
2026-02-11 16:19:34,testing,contender-85bb797bc8-t27wl,44,45
2026-02-11 16:19:44,default,beacon-85cbbc7d7b-t2cbt,63,210
2026-02-11 16:19:44,default,el-584bddccc7-zndtx,13,48
2026-02-11 16:19:44,default,op-batcher-7ddcb69467-cvxjs,8,74
2026-02-11 16:19:44,default,op-geth-75f4676cdc-ffl7k,119,475
2026-02-11 16:19:44,default,op-node-58b7579566-2kvqz,35,176
2026-02-11 16:19:44,default,validator-5c45f686bc-xh52r,41,31
2026-02-11 16:19:44,testing,contender-85bb797bc8-t27wl,46,45
2026-02-11 16:19:55,default,beacon-85cbbc7d7b-t2cbt,72,209
2026-02-11 16:19:55,default,el-584bddccc7-zndtx,10,48
2026-02-11 16:19:55,default,op-batcher-7ddcb69467-cvxjs,10,75
2026-02-11 16:19:55,default,op-geth-75f4676cdc-ffl7k,123,479
2026-02-11 16:19:55,default,op-node-58b7579566-2kvqz,44,176
2026-02-11 16:19:55,default,validator-5c45f686bc-xh52r,42,30
2026-02-11 16:19:55,testing,contender-85bb797bc8-t27wl,46,45
2026-02-11 16:20:05,default,beacon-85cbbc7d7b-t2cbt,72,209
2026-02-11 16:20:05,default,el-584bddccc7-zndtx,10,48
2026-02-11 16:20:05,default,op-batcher-7ddcb69467-cvxjs,10,75
2026-02-11 16:20:05,default,op-geth-75f4676cdc-ffl7k,123,479
2026-02-11 16:20:05,default,op-node-58b7579566-2kvqz,44,176
2026-02-11 16:20:05,default,validator-5c45f686bc-xh52r,42,30
2026-02-11 16:20:05,testing,contender-85bb797bc8-t27wl,46,45
2026-02-11 16:20:15,default,beacon-85cbbc7d7b-t2cbt,72,209
2026-02-11 16:20:15,default,el-584bddccc7-zndtx,11,49
2026-02-11 16:20:15,default,op-batcher-7ddcb69467-cvxjs,8,75
2026-02-11 16:20:15,default,op-geth-75f4676cdc-ffl7k,118,481
2026-02-11 16:20:15,default,op-node-58b7579566-2kvqz,38,176
2026-02-11 16:20:15,default,validator-5c45f686bc-xh52r,51,32
2026-02-11 16:20:15,testing,contender-85bb797bc8-t27wl,46,46
2026-02-11 16:20:25,default,beacon-85cbbc7d7b-t2cbt,86,209
2026-02-11 16:20:25,default,el-584bddccc7-zndtx,10,49
2026-02-11 16:20:25,default,op-batcher-7ddcb69467-cvxjs,10,78
2026-02-11 16:20:25,default,op-geth-75f4676cdc-ffl7k,121,488
2026-02-11 16:20:25,default,op-node-58b7579566-2kvqz,34,176
2026-02-11 16:20:25,default,validator-5c45f686bc-xh52r,41,32
2026-02-11 16:20:25,testing,contender-85bb797bc8-t27wl,46,46
2026-02-11 16:20:35,default,beacon-85cbbc7d7b-t2cbt,86,209
2026-02-11 16:20:35,default,el-584bddccc7-zndtx,10,49
2026-02-11 16:20:35,default,op-batcher-7ddcb69467-cvxjs,10,78
2026-02-11 16:20:35,default,op-geth-75f4676cdc-ffl7k,121,488
2026-02-11 16:20:35,default,op-node-58b7579566-2kvqz,34,176
2026-02-11 16:20:35,default,validator-5c45f686bc-xh52r,41,32
2026-02-11 16:20:35,testing,contender-85bb797bc8-t27wl,46,46
2026-02-11 16:20:45,default,beacon-85cbbc7d7b-t2cbt,89,210
2026-02-11 16:20:45,default,el-584bddccc7-zndtx,10,50
2026-02-11 16:20:45,default,op-batcher-7ddcb69467-cvxjs,10,78
2026-02-11 16:20:45,default,op-geth-75f4676cdc-ffl7k,119,489
2026-02-11 16:20:45,default,op-node-58b7579566-2kvqz,36,177
2026-02-11 16:20:45,default,validator-5c45f686bc-xh52r,36,33
2026-02-11 16:20:45,testing,contender-85bb797bc8-t27wl,45,46
2026-02-11 16:20:55,default,beacon-85cbbc7d7b-t2cbt,63,208
2026-02-11 16:20:55,default,el-584bddccc7-zndtx,10,48
2026-02-11 16:20:55,default,op-batcher-7ddcb69467-cvxjs,11,86
2026-02-11 16:20:55,default,op-geth-75f4676cdc-ffl7k,129,491
2026-02-11 16:20:55,default,op-node-58b7579566-2kvqz,40,176
2026-02-11 16:20:55,default,validator-5c45f686bc-xh52r,43,31
2026-02-11 16:20:55,testing,contender-85bb797bc8-t27wl,46,46
2026-02-11 16:21:05,default,beacon-85cbbc7d7b-t2cbt,88,209
2026-02-11 16:21:05,default,el-584bddccc7-zndtx,10,48
2026-02-11 16:21:05,default,op-batcher-7ddcb69467-cvxjs,8,86
2026-02-11 16:21:05,default,op-geth-75f4676cdc-ffl7k,114,492
2026-02-11 16:21:05,default,op-node-58b7579566-2kvqz,34,179
2026-02-11 16:21:05,default,validator-5c45f686bc-xh52r,38,30
2026-02-11 16:21:05,testing,contender-85bb797bc8-t27wl,46,46
2026-02-11 16:21:16,default,beacon-85cbbc7d7b-t2cbt,88,209
2026-02-11 16:21:16,default,el-584bddccc7-zndtx,10,48
2026-02-11 16:21:16,default,op-batcher-7ddcb69467-cvxjs,8,86
2026-02-11 16:21:16,default,op-geth-75f4676cdc-ffl7k,114,492
2026-02-11 16:21:16,default,op-node-58b7579566-2kvqz,34,179
2026-02-11 16:21:16,default,validator-5c45f686bc-xh52r,38,30
2026-02-11 16:21:16,testing,contender-85bb797bc8-t27wl,46,46
2026-02-11 16:21:26,default,beacon-85cbbc7d7b-t2cbt,34,208
2026-02-11 16:21:26,default,el-584bddccc7-zndtx,9,49
2026-02-11 16:21:26,default,op-batcher-7ddcb69467-cvxjs,7,86
2026-02-11 16:21:26,default,op-geth-75f4676cdc-ffl7k,125,492
2026-02-11 16:21:26,default,op-node-58b7579566-2kvqz,32,180
2026-02-11 16:21:26,default,validator-5c45f686bc-xh52r,49,32
2026-02-11 16:21:26,testing,contender-85bb797bc8-t27wl,47,46
2026-02-11 16:21:36,default,beacon-85cbbc7d7b-t2cbt,84,209
2026-02-11 16:21:36,default,el-584bddccc7-zndtx,9,49
2026-02-11 16:21:36,default,op-batcher-7ddcb69467-cvxjs,12,88
2026-02-11 16:21:36,default,op-geth-75f4676cdc-ffl7k,116,495
2026-02-11 16:21:36,default,op-node-58b7579566-2kvqz,32,180
2026-02-11 16:21:36,default,validator-5c45f686bc-xh52r,35,32
2026-02-11 16:21:36,testing,contender-85bb797bc8-t27wl,45,46
2026-02-11 16:21:46,default,beacon-85cbbc7d7b-t2cbt,84,209
2026-02-11 16:21:46,default,el-584bddccc7-zndtx,9,49
2026-02-11 16:21:46,default,op-batcher-7ddcb69467-cvxjs,12,88
2026-02-11 16:21:46,default,op-geth-75f4676cdc-ffl7k,116,495
2026-02-11 16:21:46,default,op-node-58b7579566-2kvqz,32,180
2026-02-11 16:21:46,default,validator-5c45f686bc-xh52r,35,32
2026-02-11 16:21:46,testing,contender-85bb797bc8-t27wl,45,46
2026-02-11 16:21:56,default,beacon-85cbbc7d7b-t2cbt,93,209
2026-02-11 16:21:56,default,el-584bddccc7-zndtx,12,49
2026-02-11 16:21:56,default,op-batcher-7ddcb69467-cvxjs,8,88
2026-02-11 16:21:56,default,op-geth-75f4676cdc-ffl7k,119,502
2026-02-11 16:21:56,default,op-node-58b7579566-2kvqz,29,180
2026-02-11 16:21:56,default,validator-5c45f686bc-xh52r,40,30
2026-02-11 16:21:56,testing,contender-85bb797bc8-t27wl,45,46
2026-02-11 16:22:06,default,beacon-85cbbc7d7b-t2cbt,93,209
2026-02-11 16:22:06,default,el-584bddccc7-zndtx,11,49
2026-02-11 16:22:06,default,op-batcher-7ddcb69467-cvxjs,12,94
2026-02-11 16:22:06,default,op-geth-75f4676cdc-ffl7k,122,503
2026-02-11 16:22:06,default,op-node-58b7579566-2kvqz,31,180
2026-02-11 16:22:06,default,validator-5c45f686bc-xh52r,37,29
2026-02-11 16:22:06,testing,contender-85bb797bc8-t27wl,45,53
